stop_name,parent_station,zone_id,stop_id,stop_desc,stop_lat,stop_lon,location_type,platform_code
KG Lakkenahalli,nan,KGLH40,33475,KG Lakkenahalli (Towards KG Lakkenahalli),13.02365,77.45895,,nan
KG Lakkenahalli Cross,nan,KGLH8,31058,KG Lakkenahalli Cross (Towards BMTC Training Centre),13.02588,77.45955,,nan
KG Lakkenahalli Cross,nan,KGLH8,33476,KG Lakkenahalli Cross (Towards Madanayakanahalli),13.02591,77.45951,,nan
KG Srinivasapura Cross,nan,RMPC,31061,KG Srinivasapura Cross (Towards Nelamangala),13.12913,77.40026,,nan
KG Srinivasapura Cross,nan,RMPC,33477,KG Srinivasapura Cross (Towards Madhure),13.1291,77.40021,,nan
KH Road,nan,KHRD,20927,KH Road (Towards Shanthi Nagara),12.95759,77.59286,,nan
KH Road,nan,KHRD,20928,KH Road (Towards Richmond Circle),12.95815,77.59299,,nan
KHB Colony,nan,KHB,20929,KHB Colony (Towards Magadi Road Tollgate),12.98142,77.53525,,nan
KHB Colony,nan,KHB,20930,KHB Colony (Towards Sunkadakatte),12.98105,77.53549,,nan
KHB Colony,nan,KHBC12,33481,KHB Colony (Towards Bidadi),12.80269,77.38586,,nan
KHB Colony Dodda Aladamara,nan,KHBC8,31069,KHB Colony Dodda Aladamara (Towards Tavarakere),12.91355,77.39428,,nan
KHB Colony Dodda Aladamara,nan,KHBC8,33482,KHB Colony Dodda Aladamara (Towards Dodda Aladamara),12.91365,77.39434,,nan
KHB Colony Sultanpalya,nan,SPHC1,31071,KHB Colony Sultanpalya (Towards Sultanpalya Cross),13.02813,77.60701,,nan
KHB Surya Nagara,nan,KHBS7,31073,KHB Surya Nagara (Towards Jigala),12.80661,77.76063,,nan
KHB Surya Nagara,nan,KHBS7,33484,KHB Surya Nagara (Towards KHB Surya Nagara Phase 3),12.80651,77.76049,,nan
KIA Terminal 2,nan,KIAT2,38417,KIA Terminal 2 (Towards Hebbala),13.19873,77.7135,,nan
KIADB Area,nan,KIADB,33486,KIADB Area (Towards Kadumane Hotel),12.79542,77.42338,,nan
KIADB Area,nan,KIADB1,31077,KIADB Area (Towards Abbanakuppe),12.79546,77.42353,,nan
KIADB Circle Bagalur,nan,KIDBBLR,31079,KIADB Circle Bagalur (Towards Hoovinayakanahalli Cross),13.17463,77.71713,,nan
KIADB Circle Bagalur,nan,KIDBBLR,33487,KIADB Circle Bagalur (Towards Aerospace Bagalur),13.17469,77.71703,,nan
KIADB Hoovinayakanahalli Gate,nan,HYKG,31081,KIADB Hoovinayakanahalli Gate (Towards Bande Kodigehalli),13.15591,77.68091,,nan
KIADB Hoovinayakanahalli Gate,nan,HYKG,33488,KIADB Hoovinayakanahalli Gate (Towards Beguru),13.15587,77.68111,,nan
KIDB CIrcle Bagaluru,nan,KIDBBLR,31082,KIDB CIrcle Bagaluru (Towards Singahalli),13.17501,77.71711,,nan
KIDB Circle Bagaluru,nan,KIDBBLR,31083,KIDB Circle Bagaluru (Towards Hunasuru),13.17488,77.71702,,nan
KIMS College,nan,KIMS,23680,KIMS College (Towards Monotype Corporation),12.92678,77.56133,,nan
KIMS College,nan,KIMS,23734,KIMS College (Towards Devegowda Petrol Bunk),12.92725,77.56174,,nan
KK School,nan,KKSCL1,38044,KK School (Towards Sarjapura),12.93309,77.74289,,nan
KK School,nan,KKSCL1,38045,KK School (Towards Varthur),12.93312,77.74279,,nan
KLE Society College,nan,KLEC1,33498,KLE Society College (Towards Upkar Residency Layout),12.96802,77.48144,,nan
KLE Society College,nan,KLESC,31104,KLE Society College (Towards Muddayyanapalya Junction),12.96809,77.48131,,nan
KLE Society College Cross,nan,KLESC,31106,KLE Society College Cross (Towards Muddayyanapalya),12.9731,77.48347,,nan
KLE Society College Cross,nan,KLESC,33499,KLE Society College Cross (Towards KLE College),12.97305,77.48361,,nan
KMF,nan,KMF4,31110,KMF (Towards Ivarakandapura),13.18853,77.50745,,nan
KMF,nan,KMF4,33500,KMF (Towards Hesaraghatta),13.18856,77.50744,,nan
KMF,nan,KMF4,33501,KMF (Towards Rajanukunte),13.18859,77.5075,,nan
KPCC Office,nan,JDSO,20938,KPCC Office (Towards Shivananda Circle),12.98287,77.57642,,nan
KPWD Quaters,nan,KPWDQ,38592,KPWD Quaters (Towards Last Stop),12.94765,77.62052,,nan
KR Circle,nan,KRC,20939,KR Circle (Towards Corporation),12.97386,77.58661,,nan
KR Circle,nan,KRC5,21556,KR Circle (Towards Kempegowda Bus Station),12.97529,77.58598,,nan
KR Circle,nan,KRC5,22197,KR Circle (Towards Shivajinagara),12.97556,77.58637,,nan
KR Market,nan,KMT2,20941,KR Market (Towards Chamarajapete),12.96368,77.57742,,nan
KR Market,nan,KMT2,20942,KR Market (Towards Vinayaka Talkies),12.96406,77.5768,,nan
KR Market,nan,KMT2,21557,KR Market (Towards Mysore Road/KBS),12.96207,77.5756,,nan
KR Market,nan,KR MKT,22201,KR Market (Towards Basappa Circle),12.96367,77.57722,,nan
KR Market,nan,KRMC,20940,KR Market (Towards Subbiah Circle),12.9641,77.57897,,nan
KR Market,nan,KRMRK,20943,KR Market (Towards Corporation),12.96451,77.57668,,nan
KR Market,nan,KRMRK,22199,KR Market (Towards Town hall),12.96437,77.57736,,nan
KR Market (Kalasipalya),nan,nan,20944_ST,nan,12.960766,77.577156,1.0,nan
KR Market (Kalasipalya),nan,KMT1,20944,KR Market (Kalasipalya) (Towards Departure),12.95916,77.57711,,nan
KR Market (Kalasipalya),nan,KRMA,20945,KR Market (Kalasipalya) (Towards Arrival),12.96154,77.57736,,nan
KR Market (Kalasipalya) - Platform 3,20944_ST,KMT1,20944_PF3,nan,12.960321,77.57698,,3
KR Market (Kalasipalya) - Platform 3A,20944_ST,KMT1,20944_PF3A,nan,12.960416,77.57711,,3A
KR Market (Kalasipalya) - Platform 3B,20944_ST,KMT1,20944_PF3B,nan,12.960502,77.57725,,3B
KR Market (Kalasipalya) - Platform 4,20944_ST,KMT1,20944_PF4,nan,12.960614,77.5774,,4
KR Market (Kalasipalya) - Platform 5,20944_ST,KMT1,20944_PF5,nan,12.960542,77.57703,,5
KR Market (Kalasipalya) - Platform 5A,20944_ST,KMT1,20944_PF5A,nan,12.960695,77.57727,,5A
KR Market (Kalasipalya) - Platform 5B,20944_ST,KMT1,20944_PF5B,nan,12.960836,77.57747,,5B
KR Market (Kalasipalya) - Platform 6,20944_ST,KMT1,20944_PF6,nan,12.960749,77.57707,,6
KR Market (Kalasipalya) - Platform 6A,20944_ST,KMT1,20944_PF6A,nan,12.960844,77.57722,,6A
KR Market (Kalasipalya) - Platform 6B,20944_ST,KMT1,20944_PF6B,nan,12.960923,77.57734,,6B
KR Market (Kalasipalya) - Platform 6C,20944_ST,KMT1,20944_PF6C,nan,12.961009,77.57747,,6C
KR Market (Kalasipalya) - Platform Main Jn.,20944_ST,KMT1,20944_PFMain_Jn.,nan,12.96368,77.57742,,Main Jn.
KR Market Flyover,nan,KMT2,36229,KR Market Flyover (Towards Nayandahalli),12.96469,77.57512,,nan
KR Market Flyover,nan,KRMA,31256,KR Market Flyover (Towards Corporation),12.96474,77.57508,,nan
KR Palya,nan,KRP1,31258,KR Palya (Towards Jakkanahalli),13.17406,77.34132,,nan
KR Palya,nan,KRP1,33582,KR Palya (Towards T Begur),13.17406,77.34138,,nan
KR Pura Bus Stand,nan,KRPG,20946,KR Pura Bus Stand (Towards KR Pura),13.00798,77.69271,,nan
KR Pura Bus Stand,nan,KRPM-1,22205,KR Pura Bus Stand (Towards Sadaramangala),13.00821,77.69214,,nan
KR Pura Bus Stand 1,nan,KRPG,22204,KR Pura Bus Stand 1 (Towards Kempegowda Bus Station),13.00804,77.69217,,nan
KR Pura Extension,nan,KRPE,22202,KR Pura Extension (Towards Kempegowda Bus Station),13.01143,77.69869,,nan
KR Pura Extension,nan,KRPE,22203,KR Pura Extension (Towards Hosakote),13.01172,77.69862,,nan
KR Pura Market,nan,KRPGHP,22206,KR Pura Market (Towards Tin Factory),13.00821,77.69535,,nan
KR Pura Market,nan,KRPM-1,22207,KR Pura Market (Towards Hosakote),13.00841,77.69403,,nan
KR Pura Metro Station,nan,KRPMS1,37688,KR Pura Metro Station (Towards Start Point),13.00014,77.67664,,nan
KR Pura Metro Station,nan,KRPMS1,38391,KR Pura Metro Station (Towards End POINT),13.0001,77.67713,,nan
KR Pura Railway Station,nan,KR RLY,21113,KR Pura Railway Station (Towards Tin Factory),12.99998,77.67654,,nan
KR Pura Railway Station,nan,KRPRLY,21112,KR Pura Railway Station (Towards Hope Farm),13.00022,77.67597,,nan
KR Pura Railway Station,nan,KRPRST,35933,KR Pura Railway Station (Towards B Channasandra),13.00133,77.67814,,nan
KRB Indian Oil Petrol Bunk Kembathalli,nan,INPK,23361,KRB Indian Oil Petrol Bunk Kembathalli (Towards Anjanapura),12.85928,77.56996,,nan
KRB Indian Oil Petrol Bunk Kembathalli,nan,INPK,23366,KRB Indian Oil Petrol Bunk Kembathalli (Towards Kembathalli),12.85943,77.56985,,nan
KSRP Training Centre,nan,KSRP,23379,KSRP Training Centre (Towards Kaikondrahalli),12.8859,77.67237,,nan
KSRP Training Centre,nan,KSRP,23388,KSRP Training Centre (Towards Central Jail),12.88589,77.67248,,nan
KSRTC-ACHALU BUS STAND,nan,ACHLU,40302,KSRTC-ACHALU BUS STAND (Towards Last Stop),12.48085,77.36341,,nan
KSRTC-ALAMATTI BUS STAND,nan,nan,40160,KSRTC-ALAMATTI BUS STAND (Towards Last Stop),16.33609,75.90369,,nan
KSRTC-ALDUR BUS STAND,nan,nan,40442,KSRTC-ALDUR BUS STAND (Towards Last Stop),13.24395,75.65242,,nan
KSRTC-ALURU BUS STAND,nan,nan,40141,KSRTC-ALURU BUS STAND (Towards Last Stop),12.97791,75.99036,,nan
KSRTC-AMEENAGAD BUS STAND,nan,nan,40165,KSRTC-AMEENAGAD BUS STAND (Towards Last Stop),16.05668,75.94348,,nan
KSRTC-ARAKALAGUDU BUS STAND,nan,ARKGDBS,40208,KSRTC-ARAKALAGUDU BUS STAND (Towards Last Stop),12.76269,76.05945,,nan
KSRTC-ARSIKERE BUS STAND,nan,nan,40225,KSRTC-ARSIKERE BUS STAND (Towards Last Stop),13.31643,76.25431,,nan
KSRTC-BAGALAKOTE BUS STAND,nan,BGLT,40166,KSRTC-BAGALAKOTE BUS STAND (Towards Last Stop),16.15852,75.67201,,nan
KSRTC-BALEHONNURU BUS STAND,nan,nan,40446,KSRTC-BALEHONNURU BUS STAND (Towards Last Stop),13.35069,75.46475,,nan
KSRTC-BALLARI BUS STAND,nan,BLRI,40174,KSRTC-BALLARI BUS STAND (Towards Last Stop),15.13723,76.9202,,nan
KSRTC-BALUPETE BUS STAND,nan,nan,40142,KSRTC-BALUPETE BUS STAND (Towards Dhramasthala),12.94515,75.87962,,nan
KSRTC-BALUPETE BUS STAND,nan,nan,40143,KSRTC-BALUPETE BUS STAND (Towards Hassan),12.9452,75.87966,,nan
KSRTC-BALURU H P BUS STAND,nan,nan,40451,KSRTC-BALURU H P BUS STAND (Towards Last Stop),13.15276,75.50238,,nan
KSRTC-BANAKAL BUS STAND,nan,nan,40449,KSRTC-BANAKAL BUS STAND (Towards Last Stop),13.12313,75.62059,,nan
KSRTC-BANASHANKRI BUS STAND,nan,BNS0,40102,KSRTC-BANASHANKRI BUS STAND (Towards KBS),12.91745,77.57346,,nan
KSRTC-BANASHANKRI BUS STAND,nan,BSK1,40101,KSRTC-BANASHANKRI BUS STAND (Towards Kanakapura),12.91695,77.57367,,nan
KSRTC-BANAVARA BUS STAND,nan,nan,40227,KSRTC-BANAVARA BUS STAND (Towards Last Stop),13.4089,76.16139,,nan
KSRTC-BANKAPURA BUS STAND,nan,nan,40114,KSRTC-BANKAPURA BUS STAND (Towards Last Stop),14.92208,75.25583,,nan
KSRTC-BELLUR CROSS BUS STAND,nan,nan,40129,KSRTC-BELLUR CROSS BUS STAND (Towards Hassan),12.96179,76.74226,,nan
KSRTC-BELLUR CROSS BUS STAND,nan,nan,40130,KSRTC-BELLUR CROSS BUS STAND (Towards Kunigal),12.96226,76.74257,,nan
KSRTC-BELUR BUS STAND,nan,nan,40154,KSRTC-BELUR BUS STAND (Towards Last Stop),13.16616,75.8667,,nan
KSRTC-BENGALURU BUS STATION,nan,KBS1,38880,KSRTC-BENGALURU BUS STATION (Towards Arrival),12.97746,77.57239,,nan
KSRTC-BENGALURU BUS STATION,nan,KBS3,38888,KSRTC-BENGALURU BUS STATION (Towards Departure),12.97747,77.57288,,nan
KSRTC-BG KERE Bus Stand,nan,BGK1,40342,KSRTC-BG KERE Bus Stand (Towards Last STOP),14.59512,76.67163,,nan
KSRTC-BHADRAVATHI BUS STAND,nan,nan,40231,KSRTC-BHADRAVATHI BUS STAND (Towards Last Stop),13.84298,75.69584,,nan
KSRTC-BHARAMSAGARA BUS STAND,nan,nan,40082,KSRTC-BHARAMSAGARA BUS STAND (Towards Chitradurga),14.36349,76.19546,,nan
KSRTC-BHARAMSAGARA BUS STAND,nan,nan,40169,KSRTC-BHARAMSAGARA BUS STAND (Towards Hubbali),14.36324,76.19539,,nan
KSRTC-BIDADI BUS STAND,nan,BDD,40047,KSRTC-BIDADI BUS STAND (Towards Ramanagara),12.79661,77.38454,,nan
KSRTC-BIDADI BUS STAND,nan,BDD,40048,KSRTC-BIDADI BUS STAND (Towards Kengeri),12.7968,77.3845,,nan
KSRTC-BIRURU BUS STAND,nan,nan,40229,KSRTC-BIRURU BUS STAND (Towards Last Stop),13.59663,75.97496,,nan
KSRTC-CHALLAKERE BUS STAND,nan,nan,40116,KSRTC-CHALLAKERE BUS STAND (Towards Last Stop),14.31646,76.6513,,nan
KSRTC-CHANDRABAVI BUS STAND,nan,nan,40198,KSRTC-CHANDRABAVI BUS STAND (Towards Last Stop),13.8949,77.24235,,nan
KSRTC-CHANNAGIRI BUS STAND,nan,nan,40105,KSRTC-CHANNAGIRI BUS STAND (Towards Last Stop),14.02182,75.92979,,nan
KSRTC-CHANNAGIRI BUS STAND,nan,nan,40226,KSRTC-CHANNAGIRI BUS STAND (Towards Channagiri),14.02182,75.92987,,nan
KSRTC-CHANNAPATTANA BUS STAND,nan,nan,40052,KSRTC-CHANNAPATTANA BUS STAND (Towards Ramanagara),12.65251,77.20454,,nan
KSRTC-CHANNAPATTANA BUS STAND,nan,nan,40156,KSRTC-CHANNAPATTANA BUS STAND (Towards Madduru),12.65229,77.20467,,nan
KSRTC-CHANNARAYAPATTANA BUS STAND,nan,nan,40135,KSRTC-CHANNARAYAPATTANA BUS STAND (Towards Last Stop),12.89853,76.39169,,nan
KSRTC-CHIKKAMAGALURU BUS STAND,nan,CKMRBS1,40155,KSRTC-CHIKKAMAGALURU BUS STAND (Towards Last Stop),13.31766,75.77195,,nan
KSRTC-CHIKKANAYAKANAHALLI BUS STAND,nan,nan,40212,KSRTC-CHIKKANAYAKANAHALLI BUS STAND (Towards NITTUR),13.41573,76.61893,,nan
KSRTC-CHINTAMANI BUS STAND,nan,nan,40250,KSRTC-CHINTAMANI BUS STAND (Towards Last Stop),13.4005,78.05695,,nan
KSRTC-CHITRADURGA BUS STAND,nan,CTA,40080,KSRTC-CHITRADURGA BUS STAND (Towards Last Stop),14.22681,76.3961,,nan
KSRTC-D KODIHALLI BUS STAND,nan,DKDH,40304,KSRTC-D KODIHALLI BUS STAND (Towards Last Stop),12.4274,77.26356,,nan
KSRTC-DABASPET BUS STAND,nan,DBSPT,40054,KSRTC-DABASPET BUS STAND (Towards Nelamangala),13.22783,77.24185,,nan
KSRTC-DABASPET BUS STAND,nan,DSPT,40051,KSRTC-DABASPET BUS STAND (Towards Tumakur),13.22795,77.24148,,nan
KSRTC-DAVANAGERE BUS STAND,nan,DVG2,40086,KSRTC-DAVANAGERE BUS STAND (Towards Last Stop),14.46013,75.93094,,nan
KSRTC-DAYANANDA SAGARA BUS STAND,nan,DNSRMDC,40314,KSRTC-DAYANANDA SAGARA BUS STAND (Towards Kanakapura),12.66307,77.45041,,nan
KSRTC-DAYANANDA SAGARA BUS STAND,nan,DNSRMDC,40315,KSRTC-DAYANANDA SAGARA BUS STAND (Towards Harohalli),12.66311,77.4502,,nan
KSRTC-DHADESUGUR BUS STAND,nan,nan,40178,KSRTC-DHADESUGUR BUS STAND (Towards Last Stop),15.6927,76.89597,,nan
KSRTC-DHARMASTHALA BUS STAND,nan,DMTBS1,40149,KSRTC-DHARMASTHALA BUS STAND (Towards Last Stop),12.95682,75.38506,,nan
KSRTC-DODDEBAGILU BUS STAND,nan,DDBL1,40352,KSRTC-DODDEBAGILU BUS STAND (Towards LAST STOP),12.25674,76.9616,,nan
KSRTC-EK COLONY BUS STAND,nan,nan,40185,KSRTC-EK COLONY BUS STAND (Towards Last Stop),13.39775,77.23716,,nan
KSRTC-GADAGA BUS STAND,nan,nan,40125,KSRTC-GADAGA BUS STAND (Towards Last Stop),15.42473,75.63615,,nan
KSRTC-GUBBI BUS STAND,nan,nan,40206,KSRTC-GUBBI BUS STAND (Towards Last stop),13.30923,76.94301,,nan
KSRTC-GUNDYA BUS STAND,nan,nan,40145,KSRTC-GUNDYA BUS STAND (Towards Dharmasthala),12.82784,75.5713,,nan
KSRTC-GUNDYA BUS STAND,nan,nan,40146,KSRTC-GUNDYA BUS STAND (Towards Sakleshpura),12.82789,75.57137,,nan
KSRTC-H CROSS BUS STAND,nan,HC1,40248,KSRTC-H CROSS BUS STAND (Towards Last Stop),13.24269,77.93037,,nan
KSRTC-HAGARE BUS STAND,nan,nan,40152,KSRTC-HAGARE BUS STAND (Towards Chikkamagaluru),13.12817,75.99245,,nan
KSRTC-HAGARE BUS STAND,nan,nan,40153,KSRTC-HAGARE BUS STAND (Towards HASSAN),13.12803,75.99266,,nan
KSRTC-HALAGURU BUS STAND,nan,HLGR5,40305,KSRTC-HALAGURU BUS STAND (Towards Last Stop),12.42476,77.22401,,nan
KSRTC-HANAGAL Cross BUS STAND,nan,HNGLCR1,40344,KSRTC-HANAGAL Cross BUS STAND (Towards Ballari),14.73962,76.70344,,nan
KSRTC-HANAGAL Cross BUS STAND,nan,HNGLCR1,40345,KSRTC-HANAGAL Cross BUS STAND (Towards CHALLAKERE),14.73943,76.70367,,nan
KSRTC-HANURU BUS STAND,nan,nan,40088,KSRTC-HANURU BUS STAND (Towards ಕೊನೆಯ ನಿಲ್ದಾಣ),12.08788,77.30257,,nan
KSRTC-HARDI CIRCLE BUS STAND,nan,HDRCL,40307,KSRTC-HARDI CIRCLE BUS STAND (Towards Last Stop),12.39993,77.1315,,nan
KSRTC-HARIHARA BUS STAND,nan,nan,40089,KSRTC-HARIHARA BUS STAND (Towards Last Stop),14.51453,75.81,,nan
KSRTC-HAROHALLI BUS STAND,nan,HRLI,40106,KSRTC-HAROHALLI BUS STAND (Towards Last Stop),12.68012,77.46988,,nan
KSRTC-HASSANA BUS STAND,nan,nan,40140,KSRTC-HASSANA BUS STAND (Towards Last Stop),12.99824,76.10351,,nan
KSRTC-HATTIGUDUR BUS STAND,nan,nan,40191,KSRTC-HATTIGUDUR BUS STAND (Towards Last  Stop),16.60366,76.88152,,nan
KSRTC-HAVERI BUS STAND,nan,HVR2,40093,KSRTC-HAVERI BUS STAND (Towards Ranibennur),14.7883,75.39898,,nan
KSRTC-HAVERI BUS STAND,nan,HVR2,40171,KSRTC-HAVERI BUS STAND (Towards Last Stop),14.78807,75.39796,,nan
KSRTC-HIREBAYALU BUS STAND,nan,nan,40453,KSRTC-HIREBAYALU BUS STAND (Towards Last Stop),13.19754,75.41163,,nan
KSRTC-HIRISAVE BUS STAND,nan,nan,40133,KSRTC-HIRISAVE BUS STAND (Towards Hassan),12.9526,76.57637,,nan
KSRTC-HIRISAVE BUS STAND,nan,nan,40134,KSRTC-HIRISAVE BUS STAND (Towards Kunigal),12.95309,76.57652,,nan
KSRTC-HIRIYURU BUS STAND,nan,nan,40069,KSRTC-HIRIYURU BUS STAND (Towards Last Stop),13.94196,76.61995,,nan
KSRTC-HOLALKERE BUS STAND,nan,ಃಳಖಭಶ,40221,KSRTC-HOLALKERE BUS STAND (Towards Channagiri),14.04273,76.18405,,nan
KSRTC-HOLALKERE BUS STAND,nan,ಃಳಖಭಶ,40222,KSRTC-HOLALKERE BUS STAND (Towards Chitradurga),14.04291,76.18385,,nan
KSRTC-HOLEHONNUR BUS STAND,nan,nan,40113,KSRTC-HOLEHONNUR BUS STAND (Towards Last Stop),13.98755,75.68949,,nan
KSRTC-HOLENARASIPURA BUS STAND,nan,nan,40205,KSRTC-HOLENARASIPURA BUS STAND (Towards Last Stop),12.78637,76.24456,,nan
KSRTC-HONAGALLI BUS STAND,nan,HNGLI,40303,KSRTC-HONAGALLI BUS STAND (Towards Last Stop),12.43448,77.28242,,nan
KSRTC-HORANADU BUS STATION,nan,nan,40455,KSRTC-HORANADU BUS STATION (Towards Last Stop),13.27602,75.34434,,nan
KSRTC-HOSADURGA BUS STAND,nan,HSDRG,40220,KSRTC-HOSADURGA BUS STAND (Towards Last Stop),13.80095,76.2847,,nan
KSRTC-HOSAKERE BUS STAND,nan,HGERBS1,40192,KSRTC-HOSAKERE BUS STAND (Towards Last Stop),13.7648,77.19906,,nan
KSRTC-HOSAKOTE BUS STAND,nan,HSKTHSS,40240,KSRTC-HOSAKOTE BUS STAND (Towards Kolar),13.07014,77.78322,,nan
KSRTC-HOSAKOTE BUS STAND,nan,HSKTHSS,40241,KSRTC-HOSAKOTE BUS STAND (Towards KR Pura),13.06997,77.7833,,nan
KSRTC-HOSAPETE BUS STAND,nan,HSPT2,40083,KSRTC-HOSAPETE BUS STAND (Towards Last Bus Stop),15.27517,76.38874,,nan
KSRTC-HUBBALLI BUS STAND,nan,HBL1,40098,KSRTC-HUBBALLI BUS STAND (Towards Last Stop),15.35079,75.11731,,nan
KSRTC-HULIYAR BUS STAND,nan,nan,40216,KSRTC-HULIYAR BUS STAND (Towards NITTUR),13.58259,76.53589,,nan
KSRTC-HUMNABAD BUS STAND,nan,nan,40280,KSRTC-HUMNABAD BUS STAND (Towards Last Stop),17.77218,77.12487,,nan
KSRTC-HUNAGUND BUS STAND,nan,nan,40159,KSRTC-HUNAGUND BUS STAND (Towards Last Stop),16.05867,76.0595,,nan
KSRTC-ILAKAL BUS STAND,nan,nan,40158,KSRTC-ILAKAL BUS STAND (Towards Last Stop),15.966,76.11229,,nan
KSRTC-JAIN COLLEGE BUS STAND,nan,JNUG2,40316,KSRTC-JAIN COLLEGE BUS STAND (Towards Harohalli),12.64184,77.43653,,nan
KSRTC-JAIN COLLEGE BUS STAND,nan,JNUG2,40317,KSRTC-JAIN COLLEGE BUS STAND (Towards Kanakapura),12.64173,77.43665,,nan
KSRTC-JALAHALLI CROSS BUS STAND,nan,JHC3,40251,KSRTC-JALAHALLI CROSS BUS STAND (Towards Tumakur),13.04002,77.51818,,nan
KSRTC-JALAHALLI CROSS BUS STAND,nan,JHC3,40252,KSRTC-JALAHALLI CROSS BUS STAND (Towards Kempegowda Bus Station),13.04014,77.51834,,nan
KSRTC-JAVAGONDANAHALLI BUS STAND,nan,nan,40295,KSRTC-JAVAGONDANAHALLI BUS STAND (Towards Hiriyuru),13.83769,76.74687,,nan
KSRTC-JAVAGONDANAHALLI BUS STAND,nan,nan,40296,KSRTC-JAVAGONDANAHALLI BUS STAND (Towards Sira),13.8378,76.74701,,nan
KSRTC-JAYAPURA BUS STAND,nan,nan,40447,KSRTC-JAYAPURA BUS STAND (Towards Last Stop),13.40117,75.37124,,nan
KSRTC-JEVARAGI BUS STAND,nan,nan,40197,KSRTC-JEVARAGI BUS STAND (Towards Last Stop),17.01719,76.77667,,nan
KSRTC-JIVALA BUS STAND,nan,nan,40452,KSRTC-JIVALA BUS STAND (Towards Last Stop),13.16519,75.48544,,nan
KSRTC-K B CROSS BUS STAND,nan,nan,40210,KSRTC-K B CROSS BUS STAND (Towards Last Stop),13.31168,76.65572,,nan
KSRTC-KADABAGERE BUS STAND,nan,nan,40445,KSRTC-KADABAGERE BUS STAND (Towards Last Stop),13.3662,75.52138,,nan
KSRTC-KADABALLI BUS STAND,nan,nan,40131,KSRTC-KADABALLI BUS STAND (Towards Hassan),12.96237,76.63927,,nan
KSRTC-KADABALLI BUS STAND,nan,nan,40132,KSRTC-KADABALLI BUS STAND (Towards Kunigal),12.96255,76.63957,,nan
KSRTC-KADUR BUS STAND,nan,nan,40228,KSRTC-KADUR BUS STAND (Towards Last Stop),13.54871,76.01047,,nan
KSRTC-KAGGALIPURA BUS STAND,nan,KGLPR2,40103,KSRTC-KAGGALIPURA BUS STAND (Towards Kanakapura),12.80129,77.50873,,nan
KSRTC-KAGGALIPURA BUS STAND,nan,KGLPR2,40104,KSRTC-KAGGALIPURA BUS STAND (Towards BSK),12.80036,77.50836,,nan
KSRTC-KAIVARA CROSS BUS STAND,nan,nan,40249,KSRTC-KAIVARA CROSS BUS STAND (Towards Last Stop),13.32687,77.99234,,nan
KSRTC-KALABURAGI BUS STAND,nan,KLBRG,40200,KSRTC-KALABURAGI BUS STAND (Towards Last Stop),17.3263,76.81806,,nan
KSRTC-KALASA BUS STAND,nan,nan,40454,KSRTC-KALASA BUS STAND (Towards Last Stop),13.23321,75.3591,,nan
KSRTC-KALKERE BUS STAND,nan,nan,40150,KSRTC-KALKERE BUS STAND (Towards Chikkamagaluru),13.09975,76.02445,,nan
KSRTC-KALKERE BUS STAND,nan,nan,40151,KSRTC-KALKERE BUS STAND (Towards Hassan),13.0998,76.02455,,nan
KSRTC-KAMAGERE BUS STAND,nan,nan,40084,KSRTC-KAMAGERE BUS STAND (Towards Last Stop),12.13291,77.22864,,nan
KSRTC-KAMALAPUR BUS STAND,nan,nan,40291,KSRTC-KAMALAPUR BUS STAND (Towards Last Stop),17.58363,76.98443,,nan
KSRTC-KANAKAPURA BUS STAND,nan,KNKP1,40108,KSRTC-KANAKAPURA BUS STAND (Towards Last Stop 2),12.54807,77.42704,,nan
KSRTC-KANATI BUS STAND,nan,nan,40443,KSRTC-KANATI BUS STAND (Towards Last Stop),13.30443,75.58597,,nan
KSRTC-KENGERI BUS STAND,nan,KGR1,40043,KSRTC-KENGERI BUS STAND (Towards Bidadi),12.9138,77.48644,,nan
KSRTC-KENGERI BUS STAND,nan,KGR1,40044,KSRTC-KENGERI BUS STAND (Towards Kempegowda Bus Station),12.91396,77.48637,,nan
KSRTC-KHANAHOSAHALLI BUS STAND,nan,nan,40076,KSRTC-KHANAHOSAHALLI BUS STAND (Towards Kudlagi),14.64751,76.46954,,nan
KSRTC-KHANAHOSAHALLI BUS STAND,nan,nan,40077,KSRTC-KHANAHOSAHALLI BUS STAND (Towards Chitadurga),14.6474,76.46981,,nan
KSRTC-KM DODDY BUS STAND,nan,nan,40058,KSRTC-KM DODDY BUS STAND (Towards Kollegala),12.4873,77.03576,,nan
KSRTC-KM DODDY BUS STAND,nan,nan,40061,KSRTC-KM DODDY BUS STAND (Towards Maddur),12.48734,77.03559,,nan
KSRTC-KOKKADA BUS STAND,nan,nan,40147,KSRTC-KOKKADA BUS STAND (Towards Dharmasthala),12.85996,75.41019,,nan
KSRTC-KOKKADA BUS STAND,nan,nan,40148,KSRTC-KOKKADA BUS STAND (Towards Sakleshpura),12.85963,75.41016,,nan
